algorithm,method,n_criteria,rep,ms,feasible,score_excess
lexicographic,WASPAS,7,99,16.7593000078341,True,4.611408332966249e-07
lexicographic,WASPAS,7,100,18.47339999221731,True,4.611408332966249e-07
lexicographic,WASPAS,7,101,23.990799993043765,True,4.611408332966249e-07
lexicographic,WASPAS,7,102,19.683400008943863,True,4.611408332966249e-07
lexicographic,WASPAS,7,103,17.91110000340268,True,4.611408332966249e-07
lexicographic,WASPAS,7,104,16.004399993107654,True,4.611408332966249e-07
lexicographic,WASPAS,7,105,16.450800001621246,True,4.611408332966249e-07
lexicographic,WASPAS,7,106,26.216599988401867,True,4.611408332966249e-07
lexicographic,WASPAS,7,107,22.969700003159232,True,4.611408332966249e-07
lexicographic,WASPAS,7,108,17.74470000236761,True,4.611408332966249e-07
lexicographic,WASPAS,7,109,17.344499996397644,True,4.611408332966249e-07
lexicographic,WASPAS,7,110,23.624699999345466,True,4.611408332966249e-07
lexicographic,WASPAS,7,111,25.842500006547198,True,4.611408332966249e-07
lexicographic,WASPAS,7,112,22.28790000663139,True,4.611408332966249e-07
lexicographic,WASPAS,7,113,19.62360000470653,True,4.611408332966249e-07
lexicographic,WASPAS,7,114,20.84469998953864,True,4.611408332966249e-07
lexicographic,WASPAS,7,115,22.145300012198277,True,4.611408332966249e-07
lexicographic,WASPAS,7,116,21.12689999921713,True,4.611408332966249e-07
lexicographic,WASPAS,7,117,20.52019999246113,True,4.611408332966249e-07
lexicographic,WASPAS,7,118,20.634300002711825,True,4.611408332966249e-07
lexicographic,WASPAS,7,119,20.489499991526827,True,4.611408332966249e-07
lexicographic,WASPAS,7,120,20.902300006127916,True,4.611408332966249e-07
lexicographic,WASPAS,7,121,23.489799990784377,True,4.611408332966249e-07
lexicographic,WASPAS,7,122,20.299100011470728,True,4.611408332966249e-07
lexicographic,WASPAS,7,123,17.946499996469356,True,4.611408332966249e-07
lexicographic,WASPAS,7,124,19.945799998822622,True,4.611408332966249e-07
lexicographic,WASPAS,7,125,19.43500000925269,True,4.611408332966249e-07
lexicographic,WASPAS,7,126,17.539100008434616,True,4.611408332966249e-07
lexicographic,WASPAS,7,127,18.51880000322126,True,4.611408332966249e-07
lexicographic,WASPAS,7,128,19.09929999965243,True,4.611408332966249e-07
lexicographic,WASPAS,7,129,23.982600003364496,True,4.611408332966249e-07
lexicographic,WASPAS,7,130,23.522099989349954,True,4.611408332966249e-07
lexicographic,WASPAS,7,131,21.207300000241958,True,4.611408332966249e-07
lexicographic,WASPAS,7,132,20.298300005379133,True,4.611408332966249e-07
lexicographic,WASPAS,7,133,18.391000005067326,True,4.611408332966249e-07
lexicographic,WASPAS,7,134,19.73559999896679,True,4.611408332966249e-07
lexicographic,WASPAS,7,135,18.018400005530566,True,4.611408332966249e-07
lexicographic,WASPAS,7,136,17.727900005411357,True,4.611408332966249e-07
lexicographic,WASPAS,7,137,17.0912000030512,True,4.611408332966249e-07
lexicographic,WASPAS,7,138,20.436299993889406,True,4.611408332966249e-07
lexicographic,WASPAS,7,139,20.882699987851083,True,4.611408332966249e-07
lexicographic,WASPAS,7,140,19.884900000761263,True,4.611408332966249e-07
lexicographic,WASPAS,7,141,18.416599996271543,True,4.611408332966249e-07
lexicographic,WASPAS,7,142,19.727799997781403,True,4.611408332966249e-07
lexicographic,WASPAS,7,143,19.25650000339374,True,4.611408332966249e-07
lexicographic,WASPAS,7,144,20.9337999986019,True,4.611408332966249e-07
lexicographic,WASPAS,7,145,19.932399998651817,True,4.611408332966249e-07
lexicographic,WASPAS,7,146,18.020300005446188,True,4.611408332966249e-07
lexicographic,WASPAS,7,147,18.000299998675473,True,4.611408332966249e-07
lexicographic,WASPAS,7,148,18.057000008411705,True,4.611408332966249e-07
lexicographic,WASPAS,7,149,18.534300004830584,True,4.611408332966249e-07
lexicographic,WASPAS,7,150,19.34159999655094,True,4.611408332966249e-07
lexicographic,WASPAS,7,151,18.146199989132583,True,4.611408332966249e-07
lexicographic,WASPAS,7,152,16.36300000245683,True,4.611408332966249e-07
lexicographic,WASPAS,7,153,20.18330000282731,True,4.611408332966249e-07
lexicographic,WASPAS,7,154,20.30699999886565,True,4.611408332966249e-07
lexicographic,WASPAS,7,155,20.148799987509847,True,4.611408332966249e-07
lexicographic,WASPAS,7,156,20.576199996867217,True,4.611408332966249e-07
lexicographic,WASPAS,7,157,18.103299997164868,True,4.611408332966249e-07
lexicographic,WASPAS,7,158,22.678599998471327,True,4.611408332966249e-07
lexicographic,WASPAS,7,159,24.390599995967932,True,4.611408332966249e-07
lexicographic,WASPAS,7,160,22.35730001120828,True,4.611408332966249e-07
lexicographic,WASPAS,7,161,17.738700000336394,True,4.611408332966249e-07
lexicographic,WASPAS,7,162,17.469300000811927,True,4.611408332966249e-07
lexicographic,WASPAS,7,163,17.814099992392585,True,4.611408332966249e-07
lexicographic,WASPAS,7,164,17.16969998960849,True,4.611408332966249e-07
lexicographic,WASPAS,7,165,19.087100008619018,True,4.611408332966249e-07
lexicographic,WASPAS,7,166,17.544000002089888,True,4.611408332966249e-07
lexicographic,WASPAS,7,167,16.666600000462495,True,4.611408332966249e-07
lexicographic,WASPAS,7,168,19.937999997637235,True,4.611408332966249e-07
lexicographic,WASPAS,7,169,20.168700008071028,True,4.611408332966249e-07
lexicographic,WASPAS,7,170,16.5465000027325,True,4.611408332966249e-07
lexicographic,WASPAS,7,171,23.634400000446476,True,4.611408332966249e-07
lexicographic,WASPAS,7,172,32.431500003440306,True,4.611408332966249e-07
lexicographic,WASPAS,7,173,22.404499992262572,True,4.611408332966249e-07
lexicographic,WASPAS,7,174,19.716900002094917,True,4.611408332966249e-07
lexicographic,WASPAS,7,175,23.799000002327375,True,4.611408332966249e-07
lexicographic,WASPAS,7,176,26.722599999629892,True,4.611408332966249e-07
lexicographic,WASPAS,7,177,27.096300007542595,True,4.611408332966249e-07
lexicographic,WASPAS,7,178,19.824499991955236,True,4.611408332966249e-07
lexicographic,WASPAS,7,179,17.450899991672486,True,4.611408332966249e-07
lexicographic,WASPAS,7,180,21.216299996012822,True,4.611408332966249e-07
lexicographic,WASPAS,7,181,29.995599994435906,True,4.611408332966249e-07
lexicographic,WASPAS,7,182,34.353299997746944,True,4.611408332966249e-07
lexicographic,WASPAS,7,183,23.197499991510995,True,4.611408332966249e-07
lexicographic,WASPAS,7,184,19.175399997038767,True,4.611408332966249e-07
lexicographic,WASPAS,7,185,17.656299998634495,True,4.611408332966249e-07
lexicographic,WASPAS,7,186,17.094599999836646,True,4.611408332966249e-07
lexicographic,WASPAS,7,187,16.646999996737577,True,4.611408332966249e-07
lexicographic,WASPAS,7,188,17.00229999551084,True,4.611408332966249e-07
lexicographic,WASPAS,7,189,19.054999997024424,True,4.611408332966249e-07
lexicographic,WASPAS,7,190,25.454100003116764,True,4.611408332966249e-07
lexicographic,WASPAS,7,191,29.99519999139011,True,4.611408332966249e-07
lexicographic,WASPAS,7,192,20.675799998571165,True,4.611408332966249e-07
lexicographic,WASPAS,7,193,21.015400008764118,True,4.611408332966249e-07
lexicographic,WASPAS,7,194,22.71659999678377,True,4.611408332966249e-07
lexicographic,WASPAS,7,195,20.096199994441122,True,4.611408332966249e-07
lexicographic,WASPAS,7,196,19.881600004737265,True,4.611408332966249e-07
lexicographic,WASPAS,7,197,19.018199993297458,True,4.611408332966249e-07
lexicographic,WASPAS,7,198,19.614099990576506,True,4.611408332966249e-07
lexicographic,WASPAS,7,199,20.816599993850105,True,4.611408332966249e-07
nlp,RTOPSIS,2,0,130.1876999932574,True,9.933608415835238e-07
nlp,RTOPSIS,2,1,114.39079999399837,True,9.933608415835238e-07
nlp,RTOPSIS,2,2,101.7773999919882,True,9.933608415835238e-07
nlp,RTOPSIS,2,3,104.98729998653289,True,9.933608415835238e-07
nlp,RTOPSIS,2,4,96.4010000025155,True,9.933608415835238e-07
nlp,RTOPSIS,2,5,139.04460000048857,True,9.933608415835238e-07
nlp,RTOPSIS,2,6,113.06340000010096,True,9.933608415835238e-07
nlp,RTOPSIS,2,7,101.33059999498073,True,9.933608415835238e-07
nlp,RTOPSIS,2,8,116.02509999647737,True,9.933608415835238e-07
nlp,RTOPSIS,2,9,100.72869999567047,True,9.933608415835238e-07
nlp,RTOPSIS,2,10,128.5109000018565,True,9.933608415835238e-07
nlp,RTOPSIS,2,11,131.03430000774097,True,9.933608415835238e-07
nlp,RTOPSIS,2,12,111.34109999693464,True,9.933608415835238e-07
nlp,RTOPSIS,2,13,116.99150000640657,True,9.933608415835238e-07
nlp,RTOPSIS,2,14,105.49700001138262,True,9.933608415835238e-07
nlp,RTOPSIS,2,15,105.09270000329707,True,9.933608415835238e-07
nlp,RTOPSIS,2,16,115.05820001184475,True,9.933608415835238e-07
nlp,RTOPSIS,2,17,100.68770000361837,True,9.933608415835238e-07
nlp,RTOPSIS,2,18,108.5284999862779,True,9.933608415835238e-07
nlp,RTOPSIS,2,19,105.9769999992568,True,9.933608415835238e-07
nlp,RTOPSIS,2,20,100.5355000088457,True,9.933608415835238e-07
nlp,RTOPSIS,2,21,105.06709999754094,True,9.933608415835238e-07
nlp,RTOPSIS,2,22,123.97179999970831,True,9.933608415835238e-07
nlp,RTOPSIS,2,23,110.37619999842718,True,9.933608415835238e-07
nlp,RTOPSIS,2,24,115.01330000464804,True,9.933608415835238e-07
nlp,RTOPSIS,2,25,104.08689999894705,True,9.933608415835238e-07
nlp,RTOPSIS,2,26,96.65099999983795,True,9.933608415835238e-07
nlp,RTOPSIS,2,27,106.84239999682177,True,9.933608415835238e-07
nlp,RTOPSIS,2,28,107.51209998852573,True,9.933608415835238e-07
nlp,RTOPSIS,2,29,103.66419999627396,True,9.933608415835238e-07
nlp,RTOPSIS,2,30,95.56349999911617,True,9.933608415835238e-07
nlp,RTOPSIS,2,31,103.0899000033969,True,9.933608415835238e-07
nlp,RTOPSIS,2,32,98.10699999798089,True,9.933608415835238e-07
nlp,RTOPSIS,2,33,101.15529999893624,True,9.933608415835238e-07
nlp,RTOPSIS,2,34,145.73969999037217,True,9.933608415835238e-07
nlp,RTOPSIS,2,35,101.48749999643769,True,9.933608415835238e-07
nlp,RTOPSIS,2,36,102.86950001318473,True,9.933608415835238e-07
nlp,RTOPSIS,2,37,110.86410000280011,True,9.933608415835238e-07
nlp,RTOPSIS,2,38,98.37399999378249,True,9.933608415835238e-07
nlp,RTOPSIS,2,39,141.5370000031544,True,9.933608415835238e-07
nlp,RTOPSIS,2,40,145.18720000342,True,9.933608415835238e-07
nlp,RTOPSIS,2,41,106.68550000991672,True,9.933608415835238e-07
nlp,RTOPSIS,2,42,88.96680000179913,True,9.933608415835238e-07
nlp,RTOPSIS,2,43,97.8884000069229,True,9.933608415835238e-07
nlp,RTOPSIS,2,44,99.44990000803955,True,9.933608415835238e-07
nlp,RTOPSIS,2,45,97.03900000022259,True,9.933608415835238e-07
nlp,RTOPSIS,2,46,116.94209999404848,True,9.933608415835238e-07
nlp,RTOPSIS,2,47,94.06810000655241,True,9.933608415835238e-07
nlp,RTOPSIS,2,48,97.10539999650791,True,9.933608415835238e-07
nlp,RTOPSIS,2,49,113.86720000882633,True,9.933608415835238e-07
nlp,RTOPSIS,2,50,106.43390000041109,True,9.933608415835238e-07
nlp,RTOPSIS,2,51,107.7651999949012,True,9.933608415835238e-07
nlp,RTOPSIS,2,52,114.60390000138432,True,9.933608415835238e-07
nlp,RTOPSIS,2,53,118.30010000267066,True,9.933608415835238e-07
nlp,RTOPSIS,2,54,98.33350000553764,True,9.933608415835238e-07
nlp,RTOPSIS,2,55,107.98380000051111,True,9.933608415835238e-07
nlp,RTOPSIS,2,56,104.81559998879675,True,9.933608415835238e-07
nlp,RTOPSIS,2,57,91.76199999637902,True,9.933608415835238e-07
nlp,RTOPSIS,2,58,108.25629999453668,True,9.933608415835238e-07
nlp,RTOPSIS,2,59,109.7347000031732,True,9.933608415835238e-07
nlp,RTOPSIS,2,60,116.95329999201931,True,9.933608415835238e-07
nlp,RTOPSIS,2,61,117.5342000060482,True,9.933608415835238e-07
nlp,RTOPSIS,2,62,96.6669999907026,True,9.933608415835238e-07
nlp,RTOPSIS,2,63,100.13080001226626,True,9.933608415835238e-07
nlp,RTOPSIS,2,64,107.48010000679642,True,9.933608415835238e-07
nlp,RTOPSIS,2,65,104.10320000664797,True,9.933608415835238e-07
nlp,RTOPSIS,2,66,112.21779999323189,True,9.933608415835238e-07
nlp,RTOPSIS,2,67,118.14600000798237,True,9.933608415835238e-07
nlp,RTOPSIS,2,68,115.21360000187997,True,9.933608415835238e-07
nlp,RTOPSIS,2,69,109.81989999709185,True,9.933608415835238e-07
nlp,RTOPSIS,2,70,118.09739998716395,True,9.933608415835238e-07
nlp,RTOPSIS,2,71,112.83410000032745,True,9.933608415835238e-07
nlp,RTOPSIS,2,72,115.60109999845736,True,9.933608415835238e-07
nlp,RTOPSIS,2,73,112.6529000030132,True,9.933608415835238e-07
nlp,RTOPSIS,2,74,101.4469000074314,True,9.933608415835238e-07
nlp,RTOPSIS,2,75,126.40940000710543,True,9.933608415835238e-07
nlp,RTOPSIS,2,76,98.01709999737795,True,9.933608415835238e-07
nlp,RTOPSIS,2,77,100.13360000448301,True,9.933608415835238e-07
nlp,RTOPSIS,2,78,101.0798000061186,True,9.933608415835238e-07
nlp,RTOPSIS,2,79,95.45670000079554,True,9.933608415835238e-07
nlp,RTOPSIS,2,80,89.9451000004774,True,9.933608415835238e-07
nlp,RTOPSIS,2,81,98.6237000033725,True,9.933608415835238e-07
nlp,RTOPSIS,2,82,102.75950000504963,True,9.933608415835238e-07
nlp,RTOPSIS,2,83,120.66349999804515,True,9.933608415835238e-07
nlp,RTOPSIS,2,84,111.47810000693426,True,9.933608415835238e-07
nlp,RTOPSIS,2,85,107.76990000158548,True,9.933608415835238e-07
nlp,RTOPSIS,2,86,108.61760000989307,True,9.933608415835238e-07
nlp,RTOPSIS,2,87,104.29099999601021,True,9.933608415835238e-07
nlp,RTOPSIS,2,88,107.77430000598542,True,9.933608415835238e-07
nlp,RTOPSIS,2,89,112.10549999668729,True,9.933608415835238e-07
nlp,RTOPSIS,2,90,104.86320000200067,True,9.933608415835238e-07
nlp,RTOPSIS,2,91,107.53910000494216,True,9.933608415835238e-07
nlp,RTOPSIS,2,92,105.11489999771584,True,9.933608415835238e-07
nlp,RTOPSIS,2,93,98.82850000576582,True,9.933608415835238e-07
nlp,RTOPSIS,2,94,98.74429999035783,True,9.933608415835238e-07
nlp,RTOPSIS,2,95,90.94589999585878,True,9.933608415835238e-07
nlp,RTOPSIS,2,96,105.03800000878982,True,9.933608415835238e-07
nlp,RTOPSIS,2,97,104.48059999907855,True,9.933608415835238e-07
nlp,RTOPSIS,2,98,99.84460000123363,True,9.933608415835238e-07
nlp,RTOPSIS,2,99,100.6852999998955,True,9.933608415835238e-07
nlp,RTOPSIS,2,100,91.36890000081621,True,9.933608415835238e-07
nlp,RTOPSIS,2,101,97.70559999742545,True,9.933608415835238e-07
nlp,RTOPSIS,2,102,94.87499999522697,True,9.933608415835238e-07
nlp,RTOPSIS,2,103,95.13859999424312,True,9.933608415835238e-07
nlp,RTOPSIS,2,104,110.7765000051586,True,9.933608415835238e-07
nlp,RTOPSIS,2,105,95.95550000085495,True,9.933608415835238e-07
nlp,RTOPSIS,2,106,87.14499999769032,True,9.933608415835238e-07
nlp,RTOPSIS,2,107,100.14299998874776,True,9.933608415835238e-07
nlp,RTOPSIS,2,108,91.26590000232682,True,9.933608415835238e-07
nlp,RTOPSIS,2,109,103.64760000084061,True,9.933608415835238e-07
nlp,RTOPSIS,2,110,104.29080000903923,True,9.933608415835238e-07
nlp,RTOPSIS,2,111,102.96280001057312,True,9.933608415835238e-07
nlp,RTOPSIS,2,112,103.74489999958314,True,9.933608415835238e-07
nlp,RTOPSIS,2,113,102.45820001000538,True,9.933608415835238e-07
nlp,RTOPSIS,2,114,103.60289999516681,True,9.933608415835238e-07
nlp,RTOPSIS,2,115,89.91950000927318,True,9.933608415835238e-07
nlp,RTOPSIS,2,116,83.95529999688733,True,9.933608415835238e-07
nlp,RTOPSIS,2,117,106.02219999418594,True,9.933608415835238e-07
nlp,RTOPSIS,2,118,103.9180999941891,True,9.933608415835238e-07
nlp,RTOPSIS,2,119,108.12340000120457,True,9.933608415835238e-07
nlp,RTOPSIS,2,120,102.73790000064764,True,9.933608415835238e-07
nlp,RTOPSIS,2,121,84.90460000757594,True,9.933608415835238e-07
nlp,RTOPSIS,2,122,95.13240000524092,True,9.933608415835238e-07
nlp,RTOPSIS,2,123,106.47009999956936,True,9.933608415835238e-07
nlp,RTOPSIS,2,124,87.06170000368729,True,9.933608415835238e-07
nlp,RTOPSIS,2,125,103.52639999473467,True,9.933608415835238e-07
nlp,RTOPSIS,2,126,113.4196999919368,True,9.933608415835238e-07
nlp,RTOPSIS,2,127,114.59589999867603,True,9.933608415835238e-07
nlp,RTOPSIS,2,128,93.77410000888631,True,9.933608415835238e-07
nlp,RTOPSIS,2,129,101.09779999766033,True,9.933608415835238e-07
nlp,RTOPSIS,2,130,107.86040000675712,True,9.933608415835238e-07
nlp,RTOPSIS,2,131,89.28719999676105,True,9.933608415835238e-07
nlp,RTOPSIS,2,132,109.21589999634307,True,9.933608415835238e-07
nlp,RTOPSIS,2,133,93.52160000707954,True,9.933608415835238e-07
nlp,RTOPSIS,2,134,95.61459999531507,True,9.933608415835238e-07
nlp,RTOPSIS,2,135,105.18930001126137,True,9.933608415835238e-07
nlp,RTOPSIS,2,136,87.33209999627434,True,9.933608415835238e-07
nlp,RTOPSIS,2,137,91.24179999344051,True,9.933608415835238e-07
nlp,RTOPSIS,2,138,104.85260000859853,True,9.933608415835238e-07
nlp,RTOPSIS,2,139,88.40039999631699,True,9.933608415835238e-07
nlp,RTOPSIS,2,140,109.21799999778159,True,9.933608415835238e-07
nlp,RTOPSIS,2,141,83.19910000136588,True,9.933608415835238e-07
nlp,RTOPSIS,2,142,92.51249999215361,True,9.933608415835238e-07
nlp,RTOPSIS,2,143,104.78349999175407,True,9.933608415835238e-07
nlp,RTOPSIS,2,144,89.5194999902742,True,9.933608415835238e-07
nlp,RTOPSIS,2,145,92.29779998713639,True,9.933608415835238e-07
nlp,RTOPSIS,2,146,114.39879999670666,True,9.933608415835238e-07
nlp,RTOPSIS,2,147,87.0474999974249,True,9.933608415835238e-07
nlp,RTOPSIS,2,148,92.46060000441503,True,9.933608415835238e-07
nlp,RTOPSIS,2,149,103.59389999939594,True,9.933608415835238e-07
nlp,RTOPSIS,2,150,105.70630000438541,True,9.933608415835238e-07
nlp,RTOPSIS,2,151,97.61930000968277,True,9.933608415835238e-07
nlp,RTOPSIS,2,152,111.67909999494441,True,9.933608415835238e-07
nlp,RTOPSIS,2,153,106.5017000073567,True,9.933608415835238e-07
nlp,RTOPSIS,2,154,90.81690000311937,True,9.933608415835238e-07
nlp,RTOPSIS,2,155,99.26799999084324,True,9.933608415835238e-07
nlp,RTOPSIS,2,156,98.93300000112504,True,9.933608415835238e-07
nlp,RTOPSIS,2,157,89.96080000360962,True,9.933608415835238e-07
nlp,RTOPSIS,2,158,103.55119999439921,True,9.933608415835238e-07
nlp,RTOPSIS,2,159,107.6284000009764,True,9.933608415835238e-07
nlp,RTOPSIS,2,160,102.59709999081679,True,9.933608415835238e-07
nlp,RTOPSIS,2,161,105.10070000600535,True,9.933608415835238e-07
nlp,RTOPSIS,2,162,89.77010000671726,True,9.933608415835238e-07
nlp,RTOPSIS,2,163,93.13419999671169,True,9.933608415835238e-07
nlp,RTOPSIS,2,164,109.46619999594986,True,9.933608415835238e-07
nlp,RTOPSIS,2,165,97.3185999901034,True,9.933608415835238e-07
nlp,RTOPSIS,2,166,96.03789998800494,True,9.933608415835238e-07
nlp,RTOPSIS,2,167,107.57229999580886,True,9.933608415835238e-07
nlp,RTOPSIS,2,168,96.85590000299271,True,9.933608415835238e-07
nlp,RTOPSIS,2,169,95.26370000094175,True,9.933608415835238e-07
nlp,RTOPSIS,2,170,103.44889998668805,True,9.933608415835238e-07
nlp,RTOPSIS,2,171,89.82539999124128,True,9.933608415835238e-07
nlp,RTOPSIS,2,172,118.0449000094086,True,9.933608415835238e-07
nlp,RTOPSIS,2,173,111.09299999952782,True,9.933608415835238e-07
nlp,RTOPSIS,2,174,102.47199999867007,True,9.933608415835238e-07
nlp,RTOPSIS,2,175,93.17690000170842,True,9.933608415835238e-07
nlp,RTOPSIS,2,176,104.02339999563992,True,9.933608415835238e-07
nlp,RTOPSIS,2,177,96.1373000027379,True,9.933608415835238e-07
nlp,RTOPSIS,2,178,100.12779998942278,True,9.933608415835238e-07
nlp,RTOPSIS,2,179,110.40730000240728,True,9.933608415835238e-07
nlp,RTOPSIS,2,180,92.34090000973083,True,9.933608415835238e-07
nlp,RTOPSIS,2,181,95.19690000161063,True,9.933608415835238e-07
nlp,RTOPSIS,2,182,109.07700000097975,True,9.933608415835238e-07
nlp,RTOPSIS,2,183,93.97100000933278,True,9.933608415835238e-07
nlp,RTOPSIS,2,184,94.45570000389125,True,9.933608415835238e-07
nlp,RTOPSIS,2,185,107.23700000380632,True,9.933608415835238e-07
nlp,RTOPSIS,2,186,94.03680000104941,True,9.933608415835238e-07
nlp,RTOPSIS,2,187,107.87300000083633,True,9.933608415835238e-07
nlp,RTOPSIS,2,188,93.4032999939518,True,9.933608415835238e-07
nlp,RTOPSIS,2,189,86.71309999772348,True,9.933608415835238e-07
nlp,RTOPSIS,2,190,113.59999999694992,True,9.933608415835238e-07
nlp,RTOPSIS,2,191,95.63700000580866,True,9.933608415835238e-07
nlp,RTOPSIS,2,192,96.15599999960978,True,9.933608415835238e-07
nlp,RTOPSIS,2,193,111.17499999818392,True,9.933608415835238e-07
nlp,RTOPSIS,2,194,92.0522000087658,True,9.933608415835238e-07
nlp,RTOPSIS,2,195,104.53060000145342,True,9.933608415835238e-07
nlp,RTOPSIS,2,196,102.1100999932969,True,9.933608415835238e-07
nlp,RTOPSIS,2,197,98.8872000016272,True,9.933608415835238e-07
nlp,RTOPSIS,2,198,93.8151000009384,True,9.933608415835238e-07
nlp,RTOPSIS,2,199,94.90090000326745,True,9.933608415835238e-07
nlp,SAW,2,0,85.85319999838248,True,1.000000000139778e-06
nlp,SAW,2,1,84.51359999889974,True,1.000000000139778e-06
nlp,SAW,2,2,97.43080000043847,True,1.000000000139778e-06
nlp,SAW,2,3,93.49689999362454,True,1.000000000139778e-06
nlp,SAW,2,4,84.01740000408608,True,1.000000000139778e-06
nlp,SAW,2,5,103.1383000081405,True,1.000000000139778e-06
nlp,SAW,2,6,84.33499999227934,True,1.000000000139778e-06
nlp,SAW,2,7,81.13639999646693,True,1.000000000139778e-06
nlp,SAW,2,8,106.05069999292027,True,1.000000000139778e-06
nlp,SAW,2,9,87.8769000119064,True,1.000000000139778e-06
nlp,SAW,2,10,81.717099994421,True,1.000000000139778e-06
nlp,SAW,2,11,92.2015999967698,True,1.000000000139778e-06
nlp,SAW,2,12,98.79750000254717,True,1.000000000139778e-06
nlp,SAW,2,13,83.7928999972064,True,1.000000000139778e-06
nlp,SAW,2,14,95.32949999265838,True,1.000000000139778e-06
nlp,SAW,2,15,92.88789999845903,True,1.000000000139778e-06
nlp,SAW,2,16,96.16280000773259,True,1.000000000139778e-06
nlp,SAW,2,17,79.02959999046288,True,1.000000000139778e-06
nlp,SAW,2,18,83.28970000729896,True,1.000000000139778e-06
nlp,SAW,2,19,97.67790000478271,True,1.000000000139778e-06
nlp,SAW,2,20,87.55709999240935,True,1.000000000139778e-06
nlp,SAW,2,21,96.5717999933986,True,1.000000000139778e-06
nlp,SAW,2,22,91.3559000036912,True,1.000000000139778e-06
nlp,SAW,2,23,96.49750000971835,True,1.000000000139778e-06
nlp,SAW,2,24,92.85060000547674,True,1.000000000139778e-06
nlp,SAW,2,25,100.60799999337178,True,1.000000000139778e-06
nlp,SAW,2,26,109.77039999852423,True,1.000000000139778e-06
nlp,SAW,2,27,93.48890000546817,True,1.000000000139778e-06
nlp,SAW,2,28,96.91429999656975,True,1.000000000139778e-06
nlp,SAW,2,29,90.0744999962626,True,1.000000000139778e-06
nlp,SAW,2,30,84.25590000115335,True,1.000000000139778e-06
nlp,SAW,2,31,99.99229999084491,True,1.000000000139778e-06
nlp,SAW,2,32,94.86230000038631,True,1.000000000139778e-06
nlp,SAW,2,33,104.05860000173561,True,1.000000000139778e-06
nlp,SAW,2,34,99.10950000630692,True,1.000000000139778e-06
nlp,SAW,2,35,89.23039998626336,True,1.000000000139778e-06
nlp,SAW,2,36,80.91819999390282,True,1.000000000139778e-06
nlp,SAW,2,37,95.98569999798201,True,1.000000000139778e-06
nlp,SAW,2,38,80.53110000037123,True,1.000000000139778e-06
nlp,SAW,2,39,82.67820000764914,True,1.000000000139778e-06
nlp,SAW,2,40,92.0507999981055,True,1.000000000139778e-06
nlp,SAW,2,41,80.65590000478551,True,1.000000000139778e-06
nlp,SAW,2,42,88.86099999654107,True,1.000000000139778e-06
nlp,SAW,2,43,89.50200000253972,True,1.000000000139778e-06
nlp,SAW,2,44,84.04469999368303,True,1.000000000139778e-06
nlp,SAW,2,45,93.58680000877939,True,1.000000000139778e-06
nlp,SAW,2,46,84.03009999892674,True,1.000000000139778e-06
nlp,SAW,2,47,89.01919999334496,True,1.000000000139778e-06
nlp,SAW,2,48,90.03880000091158,True,1.000000000139778e-06
nlp,SAW,2,49,92.36999999848194,True,1.000000000139778e-06
nlp,SAW,2,50,88.321300005191,True,1.000000000139778e-06
nlp,SAW,2,51,89.84130001044832,True,1.000000000139778e-06
nlp,SAW,2,52,89.83460000308696,True,1.000000000139778e-06
nlp,SAW,2,53,83.44729999953415,True,1.000000000139778e-06
nlp,SAW,2,54,87.48750000086147,True,1.000000000139778e-06
nlp,SAW,2,55,96.10199999588076,True,1.000000000139778e-06
nlp,SAW,2,56,86.08249999815598,True,1.000000000139778e-06
nlp,SAW,2,57,87.28940000582952,True,1.000000000139778e-06
nlp,SAW,2,58,101.08380000747275,True,1.000000000139778e-06
nlp,SAW,2,59,87.33320000465028,True,1.000000000139778e-06
nlp,SAW,2,60,92.57430001161993,True,1.000000000139778e-06
nlp,SAW,2,61,87.16249999997672,True,1.000000000139778e-06
nlp,SAW,2,62,82.25540000421461,True,1.000000000139778e-06
nlp,SAW,2,63,93.27879999182187,True,1.000000000139778e-06
nlp,SAW,2,64,88.40829999826383,True,1.000000000139778e-06
nlp,SAW,2,65,84.43940000142902,True,1.000000000139778e-06
nlp,SAW,2,66,88.66770000895485,True,1.000000000139778e-06
nlp,SAW,2,67,92.43360000255052,True,1.000000000139778e-06
nlp,SAW,2,68,97.02469999319874,True,1.000000000139778e-06
nlp,SAW,2,69,90.82990000024438,True,1.000000000139778e-06
nlp,SAW,2,70,69.96359999175183,True,1.000000000139778e-06
nlp,SAW,2,71,84.6021000033943,True,1.000000000139778e-06
nlp,SAW,2,72,98.96240000671241,True,1.000000000139778e-06
nlp,SAW,2,73,87.94100000523031,True,1.000000000139778e-06
nlp,SAW,2,74,97.72590000648052,True,1.000000000139778e-06
nlp,SAW,2,75,94.53020000364631,True,1.000000000139778e-06
nlp,SAW,2,76,86.93499999935739,True,1.000000000139778e-06
nlp,SAW,2,77,94.90300000470597,True,1.000000000139778e-06
nlp,SAW,2,78,95.27459999662824,True,1.000000000139778e-06
nlp,SAW,2,79,97.1782999986317,True,1.000000000139778e-06
nlp,SAW,2,80,82.67119999800343,True,1.000000000139778e-06
nlp,SAW,2,81,101.39720000734087,True,1.000000000139778e-06
nlp,SAW,2,82,96.2714000052074,True,1.000000000139778e-06
nlp,SAW,2,83,93.18949999578763,True,1.000000000139778e-06
nlp,SAW,2,84,92.16169999854174,True,1.000000000139778e-06
nlp,SAW,2,85,102.77389999828301,True,1.000000000139778e-06
