target_rank,feasible,Prestiz,Absolwenci,PotencjalNaukowy,Innowacyjnosc,EfektywnoscNaukowa,WarunkiKsztalcenia,Umiedzynarodowienie
4,True,0.0,0.0,0.0,0.0,1.752232510582974,0.0,3.914695217830455
4,True,0.0,0.0,0.0,0.0,2.384025426735248,0.0,1.8371448606559815
4,True,0.0,0.0,0.0,0.0,2.745162838885029,0.0,0.6964185070997164
4,True,0.0,0.0,0.0,0.0,0.42456916441965253,0.0,8.580247095263937
4,True,0.0,0.0,0.0,0.0,2.3441960708055376,0.0,1.977918914006216
4,True,0.0,0.0,0.0,0.0,1.8296347592179685,0.0,3.655201478016279
4,True,0.0,0.0,0.0,0.0,1.3274519027100973,0.0,5.367267980083856
4,True,0.0,0.0,0.0,0.0,2.9261463300127577,0.0,0.12260379594212223
4,True,0.0,0.0,0.0,0.0,1.8992045568874794,0.0,3.4289838481732504
4,True,0.0,0.0,0.0,0.0,1.0031398396310287,0.0,6.498988441312625
4,True,0.0,0.0,0.0,0.0,0.905988642090616,0.0,6.833451962657133
4,True,0.0,0.0,0.0,0.0,1.5274625180552448,0.0,4.672466830403865
4,True,0.0,0.0,0.0,0.0,2.786007682268421,0.0,0.5603412043153622
4,True,0.0,0.0,0.0,0.0,2.2419936380538963,0.0,2.2983937143622457
4,True,0.0,0.0,0.0,0.0,0.4353375771918744,0.0,8.532286465746907
4,True,0.0,0.0,0.0,0.0,2.3142198475301856,0.0,2.077977174795631
4,True,0.0,0.0,0.0,0.0,0.8726070111238049,0.0,6.948925232186321
4,True,0.0,0.0,0.0,0.0,0.5361520697806932,0.0,8.167518755011027
4,True,0.0,0.0,0.0,0.0,2.4405952333983905,0.0,1.6568004314517215
4,True,0.0,0.0,0.0,0.0,0.6255855252796816,0.0,7.83291269455354
4,True,0.0,0.0,0.0,0.0,2.951372728084478,0.0,0.042584670364065325
4,True,0.0,0.0,0.0,0.0,1.524620377231567,0.0,4.694499266473695
4,True,0.0,0.0,0.0,0.0,2.3948160732153556,0.0,1.802333624900876
4,True,0.0,0.0,0.0,0.0,2.5145817500396905,0.0,1.4216435825982199
4,True,0.0,0.0,0.0,0.0,0.3184854075811261,0.0,8.962549523005404
4,True,0.0,0.0,0.0,0.0,0.9747262408677515,0.0,6.586017450911363
4,True,0.0,0.0,0.0,0.0,2.162336205934756,0.0,2.575374398070762
4,True,0.0,0.0,0.0,0.0,1.9725521211651609,0.0,3.1876915410346762
4,True,0.0,0.0,0.0,0.0,0.9476550157422658,0.0,6.682693829516428
4,True,0.0,0.0,0.0,0.0,1.9768861098379054,0.0,3.1689342001220533
4,True,0.0,0.0,0.0,0.0,2.0412954491140223,0.0,2.9651551500777362
4,True,0.0,0.0,0.0,0.0,0.028289088210098345,0.0,10.038733853663473
4,True,0.0,0.0,0.0,0.0,0.5169746876074299,0.0,8.226929254020876
4,True,0.0,0.0,0.0,0.0,2.5199621954121176,0.0,1.400005502667101
4,True,0.0,0.0,0.0,0.0,2.638711421570772,0.0,1.041105507232054
4,True,0.0,0.0,0.0,0.0,1.2359768892510559,0.0,5.680495371274363
4,True,0.0,0.0,0.0,0.0,0.8888829436145107,0.0,6.897511081672358
4,True,0.0,0.0,0.0,0.0,2.3043051930130565,0.0,2.098922243652146
4,True,0.0,0.0,0.0,0.0,2.345971812358627,0.0,1.9618905550113364
4,True,0.0,0.0,0.0,0.0,1.1448180508323635,0.0,5.998842815160543
4,True,0.0,0.0,0.0,0.0,2.0566069102711526,0.0,2.907994077747833
4,True,0.0,0.0,0.0,0.0,0.2233853012077458,0.0,9.308817576100326
4,True,0.0,0.0,0.0,0.0,1.81949933505402,0.0,3.70596661455046
4,True,0.0,0.0,0.0,0.0,1.6232343426569429,0.0,4.348982168163429
4,True,0.0,0.0,0.0,0.0,1.7449403277402742,0.0,3.945754264795154
4,True,0.0,0.0,0.0,0.0,0.6718227866290949,0.0,7.666207602999842
4,True,0.0,0.0,0.0,0.0,0.27188201322362326,0.0,9.12767911123834
4,True,0.0,0.0,0.0,0.0,0.6307229270115178,0.0,7.816624645972214
4,True,0.0,0.0,0.0,0.0,1.5677983829995301,0.0,4.538003309504324
4,True,0.0,0.0,0.0,0.0,1.653889215487403,0.0,4.24624401891106
4,True,0.0,0.0,0.0,0.0,1.7055890333437573,0.0,4.069770597411482
4,True,0.0,0.0,0.0,0.0,2.968922808340979,0.0,3.6637359812630166e-13
4,True,0.0,0.0,0.0,0.0,2.6219685632488554,0.0,1.0812968074308649
4,True,0.0,0.0,0.0,0.0,2.8552516246815984,0.0,0.35802340931974097
4,True,0.0,0.0,0.0,0.0,0.016823470588345213,0.0,10.081471183783997
4,True,0.0,0.0,0.0,0.0,1.1408422127865414,0.0,6.008450546537524
4,True,0.0,0.0,0.0,0.0,2.8158814167845825,0.0,0.46306473971842177
4,True,0.0,0.0,0.0,0.0,0.2630259103738042,0.0,9.161081070830146
4,True,0.0,0.0,0.0,0.0,1.121436669921183,0.0,6.074412131457397
4,True,0.0,0.0,0.0,0.0,2.1046145308402764,0.0,2.7471501325193826
4,True,0.0,0.0,0.0,0.0,1.1274123892110022,0.0,6.052950340933771
4,True,0.0,0.0,0.0,0.0,2.4463424763509822,0.0,1.6368194666368852
4,True,0.0,0.0,0.0,0.0,2.0123390644109507,0.0,3.0579305486867048
4,True,0.0,0.0,0.0,0.0,0.29236203588609566,0.0,9.065349920346932
4,True,0.0,0.0,0.0,0.0,2.0804759020064845,0.0,2.8314194393876058
4,True,0.0,0.0,0.0,0.0,1.7982995257878276,0.0,3.767864242385577
4,True,0.0,0.0,0.0,0.0,2.1431484842872273,0.0,2.6226411790058357
4,True,0.0,0.0,0.0,0.0,0.28163807913075267,0.0,9.098793671757367
4,True,0.0,0.0,0.0,0.0,2.051282749454053,0.0,2.9229235467670645
4,True,0.0,0.0,0.0,0.0,1.0031677902603175,0.0,6.494721517433555
4,True,0.0,0.0,0.0,0.0,1.8391619403133275,0.0,3.6369717965540116
4,True,0.0,0.0,0.0,0.0,1.5182576152142135,0.0,4.709827647657317
4,True,0.0,0.0,0.0,0.0,2.291760690175415,0.0,2.137337290539365
4,True,0.0,0.0,0.0,0.0,0.46650449007406003,0.0,8.417905635831657
4,True,0.0,0.0,0.0,0.0,0.4919270713942492,0.0,8.3225058811483
4,True,0.0,0.0,0.0,0.0,1.5296420150964107,0.0,4.665158887543397
4,True,0.0,0.0,0.0,0.0,1.588375183430879,0.0,4.4653305110185615
4,True,0.0,0.0,0.0,0.0,2.23225568740838,0.0,2.330796749991304
4,True,0.0,0.0,0.0,0.0,1.967650031388224,0.0,3.195428028364722
4,True,0.0,0.0,0.0,0.0,2.90029161798121,0.0,0.1996263258119524
4,True,0.0,0.0,0.0,0.0,1.9196454323208156,0.0,3.3592544157230786
4,True,0.0,0.0,0.0,0.0,0.7008714852508868,0.0,7.563028318883347
4,True,0.0,0.0,0.0,0.0,0.9558795404963183,0.0,6.656346408750046
4,True,0.0,0.0,0.0,0.0,1.343765444197298,0.0,5.301985764331607
4,True,0.0,0.0,0.0,0.0,1.6590595816935005,0.0,4.226016879063598
4,True,0.0,0.0,0.0,0.0,0.012787715056028492,0.0,10.099388366630835
4,True,0.0,0.0,0.0,0.0,1.8204375388732652,0.0,3.6850361149941446
4,True,0.0,0.0,0.0,0.0,0.21440575363853576,0.0,9.34115385008939
4,True,0.0,0.0,0.0,0.0,1.409672637888082,0.0,5.077136497727008
4,True,0.0,0.0,0.0,0.0,1.8841131330031624,0.0,3.478579457216713
4,True,0.0,0.0,0.0,0.0,1.2808227005589257,0.0,5.533859999238199
4,True,0.0,0.0,0.0,0.0,2.449248879312249,0.0,1.6261846072938457
4,True,0.0,0.0,0.0,0.0,0.34329471203113915,0.0,8.869329357075461
4,True,0.0,0.0,0.0,0.0,1.4391946377750209,0.0,4.993787734722388
4,True,0.0,0.0,0.0,0.0,1.091133201993122,0.0,6.1774832742536585
4,True,0.0,0.0,0.0,0.0,0.13273700857143744,0.0,9.650625749849562
4,True,0.0,0.0,0.0,0.0,0.8250355472731785,0.0,7.119586511480335
4,True,0.0,0.0,0.0,0.0,0.10134155985694893,0.0,9.767074591912195
4,True,0.0,0.0,0.0,0.0,1.7768358931680828,0.0,3.8381507176616148
4,True,0.0,0.0,0.0,0.0,0.9479071179850473,0.0,6.681211329032255
4,True,0.0,0.0,0.0,0.0,2.710553237552138,0.0,0.8000151486662777
4,True,0.0,0.0,0.0,0.0,2.3785560896325664,0.0,1.8583602010414424
4,True,0.0,0.0,0.0,0.0,2.006716802686037,0.0,3.066364340789607
4,True,0.0,0.0,0.0,0.0,2.5033717369685404,0.0,1.4531736349206348
4,True,0.0,0.0,0.0,0.0,1.9256089720175784,0.0,3.3415499495303314
4,True,0.0,0.0,0.0,0.0,0.052303549491727885,0.0,9.96886757745239
4,True,0.0,0.0,0.0,0.0,0.8664356655760708,0.0,6.970818276686474
4,True,0.0,0.0,0.0,0.0,2.3156549886833466,0.0,2.062527190444141
4,True,0.0,0.0,0.0,0.0,1.4401561129666174,0.0,4.9752250121979475
4,True,0.0,0.0,0.0,0.0,0.48226523196168714,0.0,8.355450328816927
4,True,0.0,0.0,0.0,0.0,1.8131232925512775,0.0,3.7093409034902103
4,True,0.0,0.0,0.0,0.0,1.0077356458707776,0.0,6.48743166092448
4,True,0.0,0.0,0.0,0.0,0.1748449814137576,0.0,9.495752743451558
4,True,0.0,0.0,0.0,0.0,1.4281483786157678,0.0,5.010825111992611
4,True,0.0,0.0,0.0,0.0,2.7459276333432814,0.0,0.6920174826197334
4,True,0.0,0.0,0.0,0.0,0.013736007548137419,0.0,10.094274854286578
4,True,0.0,0.0,0.0,0.0,0.32746681341626616,0.0,8.92762603620384
4,True,0.0,0.0,0.0,0.0,2.6534068849515813,0.0,0.9751748585244302
4,True,0.0,0.0,0.0,0.0,1.2277875898153656,0.0,5.709242689246718
4,True,0.0,0.0,0.0,0.0,1.8826571257125613,0.0,3.479167451941634
4,True,0.0,0.0,0.0,0.0,1.4895466321127815,0.0,4.803011664221957
4,True,0.0,0.0,0.0,0.0,1.1583020723692439,0.0,5.9442373162308275
4,True,0.0,0.0,0.0,0.0,0.38839338130345347,0.0,8.703129225697538
4,True,0.0,0.0,0.0,0.0,1.6223595200541507,0.0,4.349598963194435
4,True,0.0,0.0,0.0,0.0,0.5942271505502417,0.0,7.947131297230936
4,True,0.0,0.0,0.0,0.0,1.214933595417922,0.0,5.7604180978204855
4,True,0.0,0.0,0.0,0.0,0.6607416873892991,0.0,7.7141820539015304
4,True,0.0,0.0,0.0,0.0,2.927461332983594,0.0,0.1133746878908437
4,True,0.0,0.0,0.0,0.0,0.31680160128743085,0.0,8.964170996909637
4,True,0.0,0.0,0.0,0.0,1.100583279784717,0.0,6.151598280987658
4,True,0.0,0.0,0.0,0.0,1.8734343706113932,0.0,3.510204180067289
4,True,0.0,0.0,0.0,0.0,0.21335704486270535,0.0,9.375716719614735
4,True,0.0,0.0,0.0,0.0,0.0909358589081477,0.0,9.802164445926609
4,True,0.0,0.0,0.0,0.0,1.9961409363566274,0.0,3.1068370358178443
4,True,0.0,0.0,0.0,0.0,1.6184186688188884,0.0,4.368631009013191
4,True,0.0,0.0,0.0,0.0,0.15048700146856886,0.0,9.580886685516177
4,True,0.0,0.0,0.0,0.0,2.900626786006022,0.0,0.19905358953939967
4,True,0.0,0.0,0.0,0.0,2.6741115124656267,0.0,0.9107395257250572
4,True,0.0,0.0,0.0,0.0,1.2200746585133482,0.0,5.729127995861694
4,True,0.0,0.0,0.0,0.0,0.8860470916606245,0.0,6.901034731198907
4,True,0.0,0.0,0.0,0.0,0.11215954629280045,0.0,9.723386034668568
4,True,0.0,0.0,0.0,0.0,1.8915252810290606,0.0,3.4481166949982933
4,True,0.0,0.0,0.0,0.0,2.4811081882453734,0.0,1.5251084324549802
4,True,0.0,0.0,0.0,0.0,2.2202397412549146,0.0,2.372793152377972
4,True,0.0,0.0,0.0,0.0,2.2716612171622463,0.0,2.214372395545261
4,True,0.0,0.0,0.0,0.0,0.17515070949473133,0.0,9.491757478949104
4,True,0.0,0.0,0.0,0.0,1.3327680899930083,0.0,5.350578779206927
4,True,0.0,0.0,0.0,0.0,0.9447664686186297,0.0,6.712049999386194
4,True,0.0,0.0,0.0,0.0,1.060417970500116,0.0,6.29230582184368
4,True,0.0,0.0,0.0,0.0,1.8500546062421797,0.0,3.588008635227491
4,True,0.0,0.0,0.0,0.0,0.25789785152091627,0.0,9.179602847874069
4,True,0.0,0.0,0.0,0.0,2.6658604415324194,0.0,0.9367109316800404
4,True,0.0,0.0,0.0,0.0,2.3020294650322404,0.0,2.1025022862477205
4,True,0.0,0.0,0.0,0.0,2.507899674774572,0.0,1.4393199396050993
4,True,0.0,0.0,0.0,0.0,0.5179627142560594,0.0,8.223004183513883
4,True,0.0,0.0,0.0,0.0,2.9176033736676654,0.0,0.15095301533508687
4,True,0.0,0.0,0.0,0.0,1.2820183815905883,0.0,5.513946309313789
4,True,0.0,0.0,0.0,0.0,2.336783240226048,0.0,1.9898854244324693
4,True,0.0,0.0,0.0,0.0,2.872440498365192,0.0,0.28517696578213014
4,True,0.0,0.0,0.0,0.0,1.6482679035232817,0.0,4.263519387857784
4,True,0.0,0.0,0.0,0.0,0.08474467877512826,0.0,9.838199223797517
4,True,0.0,0.0,0.0,0.0,1.4496596250273885,0.0,4.953545740269916
4,True,0.0,0.0,0.0,0.0,0.9929092902024705,0.0,6.5250803200324174
4,True,0.0,0.0,0.0,0.0,1.2909275154491584,0.0,5.488131763343873
4,True,0.0,0.0,0.0,0.0,0.8445065743162061,0.0,7.0503718828905715
4,True,0.0,0.0,0.0,0.0,0.5484893526410461,0.0,8.114346754631175
4,True,0.0,0.0,0.0,0.0,0.05510296414205085,0.0,9.937064128516992
4,True,0.0,0.0,0.0,0.0,0.0,0.0,10.14638420741899
4,True,0.0,0.0,0.0,0.0,1.1668318728961014,0.0,5.914424078391978
4,True,0.0,0.0,0.0,0.0,0.173282284703824,0.0,9.496317764496442
4,True,0.0,0.0,0.0,0.0,2.561819803411225,0.0,1.277574689748373
4,True,0.0,0.0,0.0,0.0,1.4926679173649537,0.0,4.789906059554561
4,True,0.0,0.0,0.0,0.0,2.107926343777211,0.0,2.735474178088315
4,True,0.0,0.0,0.0,0.0,2.9677890128431805,0.0,1.3411494137471891e-11
4,True,0.0,0.0,0.0,0.0,0.26718564533197986,0.0,9.150490671090916
4,True,0.0,0.0,0.0,0.0,1.1560628056377142,0.0,5.965811509956287
4,True,0.0,0.0,0.0,0.0,0.273627802595533,0.0,9.124248008209046
4,True,0.0,0.0,0.0,0.0,1.106800495525917,0.0,6.124346979903139
4,True,0.0,0.0,0.0,0.0,1.9976818775623517,0.0,3.099987242596103
4,True,0.0,0.0,0.0,0.0,0.3406231638718893,0.0,8.877648516038406
4,True,0.0,0.0,0.0,0.0,0.9285866889496064,0.0,6.749756491716862
4,True,0.0,0.0,0.0,0.0,0.9301714114294035,0.0,6.744729832257102
4,True,0.0,0.0,0.0,0.0,0.8720447693848166,0.0,6.951508536435503
4,True,0.0,0.0,0.0,0.0,1.4208484874796312,0.0,5.047759140369967
4,True,0.0,0.0,0.0,0.0,1.2319271052963487,0.0,5.698090762183883
4,True,0.0,0.0,0.0,0.0,0.8248391281573064,0.0,7.1214878967068795
4,True,0.0,0.0,0.0,0.0,2.8557942668277603,0.0,0.35388965434216546
4,True,0.0,0.0,0.0,0.0,2.199532341063304,0.0,2.4344818335615526
4,True,0.0,0.0,0.0,0.0,2.6986239799093314,0.0,0.8354940553551793
4,True,0.0,0.0,0.0,0.0,2.5270665305442974,0.0,1.378035193447913
4,True,0.0,0.0,0.0,0.0,2.6067633503691345,0.0,1.145229399011427
4,True,0.0,0.0,0.0,0.0,0.034408627891924226,0.0,10.018142124471474
4,True,0.0,0.0,0.0,0.0,2.593266546413975,0.0,1.1665135168254737
4,True,0.0,0.0,0.0,0.0,1.4395253281203169,0.0,4.978717304484359
4,True,0.0,0.0,0.0,0.0,1.9212606448461012,0.0,3.352072697528774
4,True,0.0,0.0,0.0,0.0,1.1503594940513673,0.0,5.978455567683827
4,True,0.0,0.0,0.0,0.0,2.7366443920951444,0.0,0.732134718434263
4,True,0.0,0.0,0.0,0.0,0.036945820941303165,0.0,10.010343325374748
4,True,0.0,0.0,0.0,0.0,2.376860312904394,0.0,1.861965388059672
4,True,0.0,0.0,0.0,0.0,1.981601109062514,0.0,3.1518947697118604
4,True,0.0,0.0,0.0,0.0,2.0210377711996075,0.0,3.019864293190755
4,True,0.0,0.0,0.0,0.0,0.32937108362854906,0.0,8.916230377285661
4,True,0.0,0.0,0.0,0.0,1.1796560456585836,0.0,5.870987971119757
4,True,0.0,0.0,0.0,0.0,2.5621166551746954,0.0,1.2716962168928037
4,True,0.0,0.0,0.0,0.0,0.6788041059523908,0.0,7.641839754855373
4,True,0.0,0.0,0.0,0.0,0.6875949656748204,0.0,7.6108281697521925
4,True,0.0,0.0,0.0,0.0,0.3684162067154162,0.0,8.773823507286338
4,True,0.0,0.0,0.0,0.0,2.487468783431901,0.0,1.5077357364319033
4,True,0.0,0.0,0.0,0.0,2.2144977394999543,0.0,2.385632236330415
4,True,0.0,0.0,0.0,0.0,2.3330305978621624,0.0,2.002664983304625
4,True,0.0,0.0,0.0,0.0,0.014493901555179267,0.0,10.091040526097084
4,True,0.0,0.0,0.0,0.0,0.2356429278903338,0.0,9.273382533169027
4,True,0.0,0.0,0.0,0.0,1.6885926204659785,0.0,4.127891485578261
4,True,0.0,0.0,0.0,0.0,1.777103894026022,0.0,3.8328768468554375
4,True,0.0,0.0,0.0,0.0,2.830004902454486,0.0,0.4335362718843827
4,True,0.0,0.0,0.0,0.0,1.0228797131900835,0.0,6.419442434181988
4,True,0.0,0.0,0.0,0.0,1.4918707967949252,0.0,4.797006691588946
4,True,0.0,0.0,0.0,0.0,2.266182999656907,0.0,2.2198592508466786
4,True,0.0,0.0,0.0,0.0,2.4068560330954503,0.0,1.7646418822555687
4,True,0.0,0.0,0.0,0.0,0.6349790723400806,0.0,7.802845584576579
4,True,0.0,0.0,0.0,0.0,0.33593328991590177,0.0,8.893981593145284
4,True,0.0,0.0,0.0,0.0,0.6526041683628803,0.0,7.750414029341912
4,True,0.0,0.0,0.0,0.0,0.3820210705836602,0.0,8.72270918155812
4,True,0.0,0.0,0.0,0.0,1.2330571370364418,0.0,5.697261928702691
4,True,0.0,0.0,0.0,0.0,1.2786677298274207,0.0,5.533920380200552
4,True,0.0,0.0,0.0,0.0,2.0275707561221212,0.0,3.01654770356673
4,True,0.0,0.0,0.0,0.0,1.4855103377439116,0.0,4.825003118401739
4,True,0.0,0.0,0.0,0.0,0.08223149466467516,0.0,9.840731104495525
4,True,0.0,0.0,0.0,0.0,1.6735933310190632,0.0,4.18681478035281
4,True,0.0,0.0,0.0,0.0,1.1414669085269447,0.0,6.003187130976229
4,True,0.0,0.0,0.0,0.0,1.4428137879703096,0.0,4.9608445878391745
4,True,0.0,0.0,0.0,0.0,1.388147108577098,0.0,5.148937853119795
4,True,0.0,0.0,0.0,0.0,0.5459953536028017,0.0,8.129148023506716
4,True,0.0,0.0,0.0,0.0,0.851726758787863,0.0,7.028655494390246
4,True,0.0,0.0,0.0,0.0,2.0350004612866623,0.0,2.9734221361312985
4,True,0.0,0.0,0.0,0.0,0.12314805531831174,0.0,9.689836453394928
4,True,0.0,0.0,0.0,0.0,0.8590225846093591,0.0,6.999268713676243
4,True,0.0,0.0,0.0,0.0,2.0694093406480762,0.0,2.8613228903958787
4,True,0.0,0.0,0.0,0.0,0.9870906310323835,0.0,6.542422817605975
4,True,0.0,0.0,0.0,0.0,0.14263754042596055,0.0,9.619536225111858
4,True,0.0,0.0,0.0,0.0,1.2632085002904248,0.0,5.579874545396368
4,True,0.0,0.0,0.0,0.0,1.714511754096082,0.0,4.043550526598095
4,True,0.0,0.0,0.0,0.0,2.4614361075963154,0.0,1.6029846471458442
4,True,0.0,0.0,0.0,0.0,2.624789233733249,0.0,1.0713563266562698
4,True,0.0,0.0,0.0,0.0,2.6657925335377364,0.0,0.9440458447930622
4,True,0.0,0.0,0.0,0.0,0.3071765966147555,0.0,9.000603455946187
4,True,0.0,0.0,0.0,0.0,1.4862347165215062,0.0,4.819070659571334
4,True,0.0,0.0,0.0,0.0,0.7090795304339426,0.0,7.5392988550440965
4,True,0.0,0.0,0.0,0.0,2.064875074807637,0.0,2.8986692610768694
4,True,0.0,0.0,0.0,0.0,1.0078514817763673,0.0,6.481866002169124
4,True,0.0,0.0,0.0,0.0,0.8647151490215332,0.0,6.981739621892247
4,True,0.0,0.0,0.0,0.0,2.575187769231324,0.0,1.223648696858315
4,True,0.0,0.0,0.0,0.0,0.7958598254932836,0.0,7.242773382530466
4,True,0.0,0.0,0.0,0.0,1.2239949750759815,0.0,5.721940815391391
4,True,0.0,0.0,0.0,0.0,1.9352403207544833,0.0,3.305227158126156
4,True,0.0,0.0,0.0,0.0,2.0883472527501,0.0,2.801260492617652
4,True,0.0,0.0,0.0,0.0,2.3568690670966452,0.0,1.9324422791840101
4,True,0.0,0.0,0.0,0.0,0.006658040240481444,0.0,10.119986565672612
4,True,0.0,0.0,0.0,0.0,1.2740861536047143,0.0,5.543321887941078
4,True,0.0,0.0,0.0,0.0,0.8845797672966671,0.0,6.922576414861304
4,True,0.0,0.0,0.0,0.0,1.4716988681698684,0.0,4.872054134017157
4,True,0.0,0.0,0.0,0.0,2.3502786539857157,0.0,1.9540522878076838
4,True,0.0,0.0,0.0,0.0,2.786855039471514,0.0,0.5531038878901717
4,True,0.0,0.0,0.0,0.0,0.5849208226499925,0.0,7.981296615530187
4,True,0.0,0.0,0.0,0.0,1.5653144568075317,0.0,4.553755180686647
4,True,0.0,0.0,0.0,0.0,2.9752388270941066,0.0,0.0
4,True,0.0,0.0,0.0,0.0,2.603794174855889,0.0,1.1547611751858256
4,True,0.0,0.0,0.0,0.0,0.5791679909079139,0.0,8.000440827420407
4,True,0.0,0.0,0.0,0.0,0.9280709251720087,0.0,6.767913564248451
4,True,0.0,0.0,0.0,0.0,0.45438801655446337,0.0,8.461485323964823
4,True,0.0,0.0,0.0,0.0,1.6839615224783833,0.0,4.146810201983387
4,True,0.0,0.0,0.0,0.0,2.6426230363986836,0.0,1.02380330388826
4,True,0.0,0.0,0.0,0.0,0.14817403939388907,0.0,9.587302201837655
4,True,0.0,0.0,0.0,0.0,2.3568479257973562,0.0,1.9333127063048572
4,True,0.0,0.0,0.0,0.0,2.566850460701686,0.0,1.2509393654660195
4,True,0.0,0.0,0.0,0.0,0.7941868916814143,0.0,7.243884076905682
4,True,0.0,0.0,0.0,0.0,1.953147431420088,0.0,3.2694627909713003
4,True,0.0,0.0,0.0,0.0,2.643833499471815,0.0,1.0078130796665197
4,True,0.0,0.0,0.0,0.0,2.2863993594727017,0.0,2.15679207391829
4,True,0.0,0.0,0.0,0.0,2.360535844242284,0.0,1.912727379226531
4,True,0.0,0.0,0.0,0.0,2.135586697920411,0.0,2.6462561109112714
4,True,0.0,0.0,0.0,0.0,2.1785035517102758,0.0,2.5030533645838293
4,True,0.0,0.0,0.0,0.0,0.11701582588746762,0.0,9.706965340382345
4,True,0.0,0.0,0.0,0.0,1.555338255636407,0.0,4.587226097518549
4,True,0.0,0.0,0.0,0.0,0.08592947950221141,0.0,9.826573964856067
4,True,0.0,0.0,0.0,0.0,1.0352230184943467,0.0,6.377874286053398
4,True,0.0,0.0,0.0,0.0,0.48908203270658923,0.0,8.330587594254713
4,True,0.0,0.0,0.0,0.0,0.856837097312313,0.0,7.015282425342129
4,True,0.0,0.0,0.0,0.0,2.578561579879357,0.0,1.217789713038031
4,True,0.0,0.0,0.0,0.0,1.0629474200666733,0.0,6.287446551806719
4,True,0.0,0.0,0.0,0.0,2.012621346451815,0.0,3.0470023159881565
4,True,0.0,0.0,0.0,0.0,1.1349931257646717,0.0,6.02710937370955
4,True,0.0,0.0,0.0,0.0,1.101489853058757,0.0,6.1414235849575505
4,True,0.0,0.0,0.0,0.0,1.394893046057255,0.0,5.148896962779103
4,True,0.0,0.0,0.0,0.0,1.408017907823167,0.0,5.082188160262346
4,True,0.0,0.0,0.0,0.0,2.824271081595886,0.0,0.4360197406321653
4,True,0.0,0.0,0.0,0.0,1.1461067207164777,0.0,5.990379637293164
4,True,0.0,0.0,0.0,0.0,2.297593523643038,0.0,2.1208503362219577
4,True,0.0,0.0,0.0,0.0,1.1747772549145163,0.0,5.892935419049527
4,True,0.0,0.0,0.0,0.0,2.3755511225426407,0.0,1.8636580588225593
4,True,0.0,0.0,0.0,0.0,2.954141625667317,0.0,0.029900527923720777
4,True,0.0,0.0,0.0,0.0,0.6941373688460262,0.0,7.592561969395916
4,True,0.0,0.0,0.0,0.0,0.5697152994361798,0.0,8.043300307975931
4,True,0.0,0.0,0.0,0.0,1.5972099274461748,0.0,4.439873135955541
4,True,0.0,0.0,0.0,0.0,2.67886734031193,0.0,0.8979184289424347
4,True,0.0,0.0,0.0,0.0,1.9335312962935225,0.0,3.313890334127678
4,True,0.0,0.0,0.0,0.0,1.6169384299828615,0.0,4.379226431311678
4,True,0.0,0.0,0.0,0.0,1.30788616498283,0.0,5.437379605972925
4,True,0.0,0.0,0.0,0.0,0.4582931198250151,0.0,8.446958462108856
4,True,0.0,0.0,0.0,0.0,0.4436523814001392,0.0,8.498244689050505
4,True,0.0,0.0,0.0,0.0,0.05141543582399821,0.0,9.97557333011101
4,True,0.0,0.0,0.0,0.0,2.9155878203776076,0.0,0.16156939830885841
4,True,0.0,0.0,0.0,0.0,0.8093830520235712,0.0,7.175553586881255
4,True,0.0,0.0,0.0,0.0,2.965225744146316,0.0,8.62947491242494e-09
4,True,0.0,0.0,0.0,0.0,2.21258784419186,0.0,2.3940513582491496
4,True,0.0,0.0,0.0,0.0,1.1578687688103773,0.0,5.944969020361501
4,True,0.0,0.0,0.0,0.0,1.026704684227664,0.0,6.408437348452667
4,True,0.0,0.0,0.0,0.0,2.1002122308563242,0.0,2.7637453091253206
4,True,0.0,0.0,0.0,0.0,2.22180492259908,0.0,2.3644821826938833
4,True,0.0,0.0,0.0,0.0,1.3065237381675976,0.0,5.439534129086676
4,True,0.0,0.0,0.0,0.0,2.839582090846682,0.0,0.39245293392480285
4,True,0.0,0.0,0.0,0.0,2.4299097398241876,0.0,1.6882840077311667
4,True,0.0,0.0,0.0,0.0,1.429510805430989,0.0,5.008670588878871
4,True,0.0,0.0,0.0,0.0,2.844236250791543,0.0,0.38119207203048955
4,True,0.0,0.0,0.0,0.0,0.540365065667725,0.0,8.150508395358946
4,True,0.0,0.0,0.0,0.0,0.8269779443283887,0.0,7.11092706433083
4,True,0.0,0.0,0.0,0.0,2.4959237397956913,0.0,1.4850497882364588
4,True,0.0,0.0,0.0,0.0,2.6046933399359595,0.0,1.1461705109303222
4,True,0.0,0.0,0.0,0.0,0.08545026866515482,0.0,9.837586243516638
4,True,0.0,0.0,0.0,0.0,0.36122555813813406,0.0,8.80487816456277
4,True,0.0,0.0,0.0,0.0,2.962168955526001,0.0,0.004619425046414882
4,True,0.0,0.0,0.0,0.0,2.251917462082176,0.0,2.2689277123629226
4,True,0.0,0.0,0.0,0.0,0.9848404756388041,0.0,6.550812997678445
4,True,0.0,0.0,0.0,0.0,2.7606692722375925,0.0,0.6473780886535829
4,True,0.0,0.0,0.0,0.0,2.330187838178166,0.0,2.00999323276132
4,True,0.0,0.0,0.0,0.0,2.788643230114485,0.0,0.5502148973623444
4,True,0.0,0.0,0.0,0.0,1.8517845447461267,0.0,3.58323332174032
4,True,0.0,0.0,0.0,0.0,2.3679970110006665,0.0,1.8922514317173622
